percentCoverage,basisofrecord,country,class,totalSpeciesInCountry,totalSpeciesWith10Images,license
3.359375,PRESERVED_SPECIMEN,Colombia,Aves,2560,86,non-commercial
3.35664335664336,HUMAN_OBSERVATION,Norway,Aves,715,24,open commercial
3.34094210417099,PRESERVED_SPECIMEN,Morocco,Magnoliopsida,4819,161,open commercial
3.34094210417099,PRESERVED_SPECIMEN,Morocco,Magnoliopsida,4819,161,non-commercial
3.33152762730228,PRESERVED_SPECIMEN,Panama,Liliopsida,3692,123,total
3.32355816226784,PRESERVED_SPECIMEN,Brazil,Reptilia,1023,34,non-commercial
3.31890331890332,PRESERVED_SPECIMEN,United States,Pezizomycetes,693,23,non-commercial
3.31491712707182,HUMAN_OBSERVATION,Australia,Reptilia,1267,42,open commercial
3.31480876103302,HUMAN_OBSERVATION,Italy,Insecta,15295,507,non-commercial
3.31384015594542,PRESERVED_SPECIMEN,New Caledonia,Insecta,1026,34,non-commercial
3.31191300049432,PRESERVED_SPECIMEN,Malaysia,Magnoliopsida,12138,402,total
3.30097087378641,PRESERVED_SPECIMEN,Latvia,Magnoliopsida,1030,34,total
3.29113924050633,HUMAN_OBSERVATION,Thailand,Aves,1185,39,non-commercial
3.28438469493278,PRESERVED_SPECIMEN,China,Magnoliopsida,24175,794,open commercial
3.28354191898802,PRESERVED_SPECIMEN,Malaysia,Insecta,7431,244,non-commercial
3.27706057596822,HUMAN_OBSERVATION,Switzerland,Liliopsida,1007,33,non-commercial
3.27706057596822,HUMAN_OBSERVATION,Switzerland,Liliopsida,1007,33,total
3.27102803738318,HUMAN_OBSERVATION,Congo - Kinshasa,Aves,1284,42,total
3.27102803738318,HUMAN_OBSERVATION,Congo - Kinshasa,Aves,1284,42,non-commercial
3.26370757180157,PRESERVED_SPECIMEN,South Africa,Reptilia,766,25,total
3.25765054294176,PRESERVED_SPECIMEN,Syria,Magnoliopsida,3039,99,total
3.25693606755127,PRESERVED_SPECIMEN,Canada,Leotiomycetes,829,27,total
3.25693606755127,PRESERVED_SPECIMEN,Canada,Leotiomycetes,829,27,non-commercial
3.2529659395331,PRESERVED_SPECIMEN,South Africa,Actinopterygii,2613,85,open commercial
3.24352065691558,PRESERVED_SPECIMEN,United Kingdom,Insecta,19485,632,total
3.23812686815012,PRESERVED_SPECIMEN,South Africa,Liliopsida,6022,195,total
3.23496027241771,HUMAN_OBSERVATION,New Zealand,Lecanoromycetes,1762,57,non-commercial
3.23496027241771,HUMAN_OBSERVATION,New Zealand,Lecanoromycetes,1762,57,total
3.23488045007032,PRESERVED_SPECIMEN,Armenia,Liliopsida,711,23,open commercial
3.23435843054083,HUMAN_OBSERVATION,Taiwan,Liliopsida,1886,61,total
3.23435843054083,HUMAN_OBSERVATION,Taiwan,Liliopsida,1886,61,non-commercial
3.22834645669291,PRESERVED_SPECIMEN,Belize,Insecta,1270,41,open commercial
3.22474498190194,PRESERVED_SPECIMEN,Syria,Magnoliopsida,3039,98,open commercial
3.22474498190194,PRESERVED_SPECIMEN,Syria,Magnoliopsida,3039,98,non-commercial
3.21226117992862,PRESERVED_SPECIMEN,Kenya,Insecta,4763,153,non-commercial
3.21180555555556,PRESERVED_SPECIMEN,Gabon,Magnoliopsida,4608,148,non-commercial
3.20388349514563,PRESERVED_SPECIMEN,Latvia,Magnoliopsida,1030,33,non-commercial
3.17334391114637,PRESERVED_SPECIMEN,Honduras,Magnoliopsida,5042,160,total
3.17307692307692,HUMAN_OBSERVATION,Botswana,Magnoliopsida,2080,66,non-commercial
3.17307692307692,HUMAN_OBSERVATION,Botswana,Magnoliopsida,2080,66,total
3.17258883248731,PRESERVED_SPECIMEN,Mozambique,Aves,788,25,total
3.17258883248731,PRESERVED_SPECIMEN,Mozambique,Aves,788,25,open commercial
3.17258883248731,PRESERVED_SPECIMEN,Mozambique,Aves,788,25,non-commercial
3.17198083594912,PRESERVED_SPECIMEN,Australia,Liliopsida,6053,192,open commercial
3.17052270779777,HUMAN_OBSERVATION,Germany,Mammalia,1167,37,non-commercial
3.17052270779777,HUMAN_OBSERVATION,Germany,Mammalia,1167,37,total
3.16840277777778,PRESERVED_SPECIMEN,Gabon,Magnoliopsida,4608,146,open commercial
3.16564905760552,PRESERVED_SPECIMEN,Bolivia,Magnoliopsida,15068,477,non-commercial
3.16409124356144,PRESERVED_SPECIMEN,Paraguay,Insecta,2718,86,non-commercial
3.16171389080857,PRESERVED_SPECIMEN,Peru,Liliopsida,5788,183,total
3.15870570107858,PRESERVED_SPECIMEN,Jamaica,Insecta,1298,41,total
3.15457413249211,PRESERVED_SPECIMEN,Egypt,Actinopterygii,1268,40,total
3.14277588168373,PRESERVED_SPECIMEN,Japan,Magnoliopsida,7032,221,non-commercial
3.13725490196078,HUMAN_OBSERVATION,Lithuania,Magnoliopsida,765,24,total
3.13725490196078,HUMAN_OBSERVATION,Lithuania,Magnoliopsida,765,24,non-commercial
3.1331592689295,PRESERVED_SPECIMEN,South Africa,Reptilia,766,24,non-commercial
3.13074035620158,PRESERVED_SPECIMEN,Canada,Insecta,25042,784,total
3.13066403031801,PRESERVED_SPECIMEN,Malaysia,Magnoliopsida,12138,380,non-commercial
3.12965722801788,PRESERVED_SPECIMEN,Cape Verde,Magnoliopsida,671,21,open commercial
3.12965722801788,PRESERVED_SPECIMEN,Cape Verde,Magnoliopsida,671,21,non-commercial
3.125,PRESERVED_SPECIMEN,Colombia,Aves,2560,80,open commercial
3.12188641647293,PRESERVED_SPECIMEN,South Africa,Liliopsida,6022,188,non-commercial
3.12096427034008,HUMAN_OBSERVATION,Canada,Agaricomycetes,4646,145,total
3.1055900621118,HUMAN_OBSERVATION,Zambia,Aves,805,25,non-commercial
3.09859154929577,HUMAN_OBSERVATION,United States,Echinoidea,710,22,non-commercial
3.08942190781474,HUMAN_OBSERVATION,United States,Gastropoda,18094,559,non-commercial
3.07805699845571,PRESERVED_SPECIMEN,Mexico,Insecta,28492,877,total
3.07206908003985,PRESERVED_SPECIMEN,South Africa,Liliopsida,6022,185,open commercial
3.06427503736921,PRESERVED_SPECIMEN,Gabon,Insecta,1338,41,total
3.06372549019608,PRESERVED_SPECIMEN,Australia,Bryopsida,1632,50,non-commercial
3.06372549019608,PRESERVED_SPECIMEN,Australia,Bryopsida,1632,50,open commercial
3.06372549019608,PRESERVED_SPECIMEN,Australia,Bryopsida,1632,50,total
3.06122448979592,PRESERVED_SPECIMEN,New Zealand,Liliopsida,1862,57,total
3.05980528511822,HUMAN_OBSERVATION,New Zealand,Malacostraca,1438,44,non-commercial
3.05980528511822,HUMAN_OBSERVATION,New Zealand,Malacostraca,1438,44,total
3.05958132045089,PRESERVED_SPECIMEN,Greece,Liliopsida,1242,38,open commercial
3.05775764439411,HUMAN_OBSERVATION,Venezuela,Aves,1766,54,total
3.05555555555556,PRESERVED_SPECIMEN,Réunion,Insecta,720,22,total
3.05486284289277,PRESERVED_SPECIMEN,France,Bryopsida,1604,49,non-commercial
3.05486284289277,PRESERVED_SPECIMEN,France,Bryopsida,1604,49,total
3.04493130337913,PRESERVED_SPECIMEN,United Kingdom,Gastropoda,2693,82,open commercial
3.04493130337913,PRESERVED_SPECIMEN,United Kingdom,Gastropoda,2693,82,total
3.04493130337913,PRESERVED_SPECIMEN,United Kingdom,Gastropoda,2693,82,non-commercial
3.04437564499484,PRESERVED_SPECIMEN,Norway,Magnoliopsida,3876,118,open commercial
3.04161482095949,HUMAN_OBSERVATION,United States,Bivalvia,7233,220,total
3.03555941023417,PRESERVED_SPECIMEN,Taiwan,Polypodiopsida,1153,35,non-commercial
3.03030303030303,PRESERVED_SPECIMEN,United States,Pezizomycetes,693,21,open commercial
3.0301711001785,HUMAN_OBSERVATION,South Africa,Insecta,22969,696,total
3.02885761984259,PRESERVED_SPECIMEN,Suriname,Magnoliopsida,4193,127,total
3.02547770700637,PRESERVED_SPECIMEN,Guyana,Actinopterygii,1256,38,non-commercial
3.02547770700637,PRESERVED_SPECIMEN,Guyana,Actinopterygii,1256,38,total
3.0214637119596,HUMAN_OBSERVATION,South Africa,Insecta,22969,694,non-commercial
3.01419117928317,PRESERVED_SPECIMEN,Mexico,Magnoliopsida,26143,788,open commercial
3.00069783670621,PRESERVED_SPECIMEN,Costa Rica,Polypodiopsida,1433,43,non-commercial
2.99677270631627,PRESERVED_SPECIMEN,Lebanon,Magnoliopsida,2169,65,total
2.99677270631627,PRESERVED_SPECIMEN,Lebanon,Magnoliopsida,2169,65,non-commercial
2.98202614379085,HUMAN_OBSERVATION,Germany,Liliopsida,2448,73,non-commercial
2.98056155507559,PRESERVED_SPECIMEN,United States,Dothideomycetes,4630,138,non-commercial
2.97107114933542,PRESERVED_SPECIMEN,United Kingdom,Aves,1279,38,non-commercial
2.97107114933542,PRESERVED_SPECIMEN,United Kingdom,Aves,1279,38,open commercial
2.96380090497738,PRESERVED_SPECIMEN,Turkey,Magnoliopsida,8840,262,open commercial
2.95866168947878,HUMAN_OBSERVATION,United States,Bivalvia,7233,214,non-commercial
2.95790671217292,PRESERVED_SPECIMEN,Japan,Magnoliopsida,7032,208,open commercial
2.95628352927748,HUMAN_OBSERVATION,Tanzania,Magnoliopsida,8761,259,total
2.95548073325851,HUMAN_OBSERVATION,Tanzania,Liliopsida,2673,79,total
2.95302013422819,PRESERVED_SPECIMEN,Sudan,Insecta,745,22,open commercial
2.95066851083449,PRESERVED_SPECIMEN,Lebanon,Magnoliopsida,2169,64,open commercial
2.94882914137034,PRESERVED_SPECIMEN,Taiwan,Polypodiopsida,1153,34,open commercial
2.94372562372315,HUMAN_OBSERVATION,Australia,Insecta,32306,951,non-commercial
2.94117647058824,PRESERVED_SPECIMEN,Colombia,Agaricomycetes,748,22,total
2.94117647058824,PRESERVED_SPECIMEN,Colombia,Agaricomycetes,748,22,non-commercial
2.94117647058824,PRESERVED_SPECIMEN,Colombia,Agaricomycetes,748,22,open commercial
2.93530920490168,PRESERVED_SPECIMEN,Congo - Kinshasa,Insecta,3509,103,non-commercial
2.93255131964809,PRESERVED_SPECIMEN,Vietnam,Aves,1023,30,non-commercial
2.93017456359102,PRESERVED_SPECIMEN,France,Bryopsida,1604,47,open commercial
2.91734197730956,PRESERVED_SPECIMEN,Ecuador,Magnoliopsida,14808,432,open commercial
2.91646070192783,PRESERVED_SPECIMEN,Malaysia,Magnoliopsida,12138,354,open commercial
2.90964777947933,PRESERVED_SPECIMEN,Haiti,Magnoliopsida,3265,95,non-commercial
2.90838584585555,PRESERVED_SPECIMEN,Guyana,Liliopsida,2063,60,open commercial
2.90838584585555,PRESERVED_SPECIMEN,Guyana,Liliopsida,2063,60,non-commercial
2.89073983341499,PRESERVED_SPECIMEN,India,Aves,2041,59,total
2.88744843842074,PRESERVED_SPECIMEN,Angola,Insecta,1697,49,total
2.8827425009739,HUMAN_OBSERVATION,Spain,Liliopsida,2567,74,total
2.85714285714286,HUMAN_OBSERVATION,Indonesia,Aves,2380,68,non-commercial
2.85326086956522,HUMAN_OBSERVATION,Peru,Mammalia,736,21,total
2.85326086956522,HUMAN_OBSERVATION,Peru,Mammalia,736,21,non-commercial
2.85255122539172,PRESERVED_SPECIMEN,Egypt,Magnoliopsida,2489,71,total
2.84728213977567,HUMAN_OBSERVATION,Spain,Actinopterygii,1159,33,total
2.84640171858217,PRESERVED_SPECIMEN,Nepal,Magnoliopsida,5586,159,total
2.83251231527094,PRESERVED_SPECIMEN,Zimbabwe,Aves,812,23,total
2.82849982098102,PRESERVED_SPECIMEN,Nepal,Magnoliopsida,5586,158,non-commercial
2.82148670645686,HUMAN_OBSERVATION,Canada,Bryopsida,1843,52,total
2.81973816717019,PRESERVED_SPECIMEN,Cameroon,Actinopterygii,993,28,non-commercial
2.81602002503129,PRESERVED_SPECIMEN,Chile,Liliopsida,1598,45,open commercial
2.81492944254081,PRESERVED_SPECIMEN,Brazil,Insecta,27141,764,total
2.8123744475693,PRESERVED_SPECIMEN,Egypt,Magnoliopsida,2489,70,non-commercial
2.80271513028246,HUMAN_OBSERVATION,Canada,Magnoliopsida,9134,256,open commercial
2.79898218829517,HUMAN_OBSERVATION,Italy,Arachnida,1179,33,total
2.7949475947326,PRESERVED_SPECIMEN,India,Magnoliopsida,14884,416,open commercial
2.78662420382166,PRESERVED_SPECIMEN,Guyana,Actinopterygii,1256,35,open commercial
2.78276481149013,PRESERVED_SPECIMEN,United States,Malacostraca,6684,186,total
2.78161713890809,PRESERVED_SPECIMEN,Peru,Liliopsida,5788,161,non-commercial
2.76166804750069,HUMAN_OBSERVATION,Mexico,Actinopterygii,3621,100,total
2.76166804750069,HUMAN_OBSERVATION,Mexico,Actinopterygii,3621,100,non-commercial
2.7501909854851,PRESERVED_SPECIMEN,Canada,Sordariomycetes,1309,36,total
2.74703557312253,PRESERVED_SPECIMEN,Slovakia,Insecta,5060,139,total
2.74672628553178,PRESERVED_SPECIMEN,Papua New Guinea,Gastropoda,3131,86,total
2.74636510500808,PRESERVED_SPECIMEN,Japan,Bryopsida,1857,51,open commercial
2.74636510500808,PRESERVED_SPECIMEN,Japan,Bryopsida,1857,51,total
2.74636510500808,PRESERVED_SPECIMEN,Japan,Bryopsida,1857,51,non-commercial
2.73802115743622,PRESERVED_SPECIMEN,Switzerland,Magnoliopsida,4821,132,total
2.72628135223555,PRESERVED_SPECIMEN,Solomon Islands,Insecta,917,25,non-commercial
2.72417707150965,PRESERVED_SPECIMEN,Zambia,Liliopsida,1762,48,total
2.72030096946896,PRESERVED_SPECIMEN,Venezuela,Magnoliopsida,13822,376,open commercial
2.70935960591133,PRESERVED_SPECIMEN,Zimbabwe,Aves,812,22,open commercial
2.70935960591133,PRESERVED_SPECIMEN,Zimbabwe,Aves,812,22,non-commercial
2.70464459840903,PRESERVED_SPECIMEN,United Kingdom,Insecta,19485,527,non-commercial
2.7032967032967,PRESERVED_SPECIMEN,Sweden,Liliopsida,4550,123,non-commercial
2.69978401727862,PRESERVED_SPECIMEN,United States,Dothideomycetes,4630,125,open commercial
2.69048643994834,HUMAN_OBSERVATION,Canada,Agaricomycetes,4646,125,non-commercial
2.68924813959456,PRESERVED_SPECIMEN,United Kingdom,Insecta,19485,524,open commercial
2.68231349538977,HUMAN_OBSERVATION,Russia,Agaricomycetes,2386,64,total
2.68231349538977,HUMAN_OBSERVATION,Russia,Agaricomycetes,2386,64,non-commercial
2.67753201396973,HUMAN_OBSERVATION,United States,Florideophyceae,1718,46,total
2.67430754536772,PRESERVED_SPECIMEN,United States,Eurotiomycetes,1047,28,open commercial
2.67379679144385,PRESERVED_SPECIMEN,Canada,Sordariomycetes,1309,35,non-commercial
2.67314702308627,PRESERVED_SPECIMEN,Denmark,Liliopsida,823,22,total
2.66742338251986,PRESERVED_SPECIMEN,Zambia,Liliopsida,1762,47,open commercial
2.66742338251986,PRESERVED_SPECIMEN,Zambia,Liliopsida,1762,47,non-commercial
2.6587086272382,HUMAN_OBSERVATION,Canada,Bryopsida,1843,49,non-commercial
2.65225933202358,PRESERVED_SPECIMEN,Canada,Aves,1018,27,total
2.6406429391504,PRESERVED_SPECIMEN,Indonesia,Reptilia,871,23,total
2.63874097739912,PRESERVED_SPECIMEN,Colombia,Liliopsida,8451,223,total
2.62891809908999,HUMAN_OBSERVATION,Norway,Malacostraca,989,26,total
2.62881177707676,PRESERVED_SPECIMEN,Mexico,Mammalia,951,25,total
2.62216924910608,HUMAN_OBSERVATION,Denmark,Magnoliopsida,3356,88,total
2.61897157457681,PRESERVED_SPECIMEN,Papua New Guinea,Gastropoda,3131,82,non-commercial
2.61897157457681,PRESERVED_SPECIMEN,Papua New Guinea,Gastropoda,3131,82,open commercial
2.61832829808661,PRESERVED_SPECIMEN,Cameroon,Actinopterygii,993,26,open commercial
2.61027589624979,HUMAN_OBSERVATION,Australia,Liliopsida,6053,158,non-commercial
2.60858223555498,PRESERVED_SPECIMEN,United Kingdom,Magnoliopsida,7667,200,total
2.60252365930599,PRESERVED_SPECIMEN,Egypt,Actinopterygii,1268,33,non-commercial
2.57908523070723,HUMAN_OBSERVATION,Australia,Arachnida,4963,128,total
2.57756563245823,PRESERVED_SPECIMEN,Burkina Faso,Magnoliopsida,2095,54,open commercial
2.57756563245823,PRESERVED_SPECIMEN,Burkina Faso,Magnoliopsida,2095,54,non-commercial
2.56593014967926,PRESERVED_SPECIMEN,New Caledonia,Malacostraca,1403,36,total
2.55506607929515,PRESERVED_SPECIMEN,Guinea-Bissau,Magnoliopsida,1135,29,total
2.55402750491159,PRESERVED_SPECIMEN,Seychelles,Gastropoda,1018,26,non-commercial
2.55402750491159,PRESERVED_SPECIMEN,Seychelles,Gastropoda,1018,26,open commercial
2.55402750491159,PRESERVED_SPECIMEN,Seychelles,Gastropoda,1018,26,total
2.55387071029529,PRESERVED_SPECIMEN,United Kingdom,Bryopsida,1253,32,total
2.54689853484869,PRESERVED_SPECIMEN,Italy,Magnoliopsida,7303,186,non-commercial
2.54237288135593,PRESERVED_SPECIMEN,Chad,Magnoliopsida,1180,30,total
2.54237288135593,PRESERVED_SPECIMEN,Chad,Magnoliopsida,1180,30,non-commercial
2.54237288135593,PRESERVED_SPECIMEN,Chad,Magnoliopsida,1180,30,open commercial
2.53842409068781,HUMAN_OBSERVATION,Spain,Magnoliopsida,14379,365,total
2.53456221198157,PRESERVED_SPECIMEN,Brazil,Mammalia,868,22,non-commercial
2.53045923149016,PRESERVED_SPECIMEN,Angola,Actinopterygii,1067,27,total
2.51716247139588,HUMAN_OBSERVATION,Norway,Gastropoda,874,22,non-commercial
2.51371489396545,PRESERVED_SPECIMEN,Indonesia,Insecta,12213,307,non-commercial
2.5028441410694,PRESERVED_SPECIMEN,Italy,Actinopterygii,879,22,total
2.5028441410694,HUMAN_OBSERVATION,Honduras,Aves,879,22,total
2.5028441410694,HUMAN_OBSERVATION,Honduras,Aves,879,22,non-commercial
2.50223413762288,PRESERVED_SPECIMEN,Iraq,Magnoliopsida,2238,56,total
2.50067222371605,PRESERVED_SPECIMEN,Malawi,Magnoliopsida,3719,93,total
2.50067222371605,PRESERVED_SPECIMEN,Malawi,Magnoliopsida,3719,93,non-commercial
2.49479308159015,PRESERVED_SPECIMEN,Colombia,Magnoliopsida,22086,551,non-commercial
2.49307479224377,HUMAN_OBSERVATION,Germany,Insecta,23104,576,total
2.48275862068966,PRESERVED_SPECIMEN,Nigeria,Insecta,2175,54,total
2.47855100095329,PRESERVED_SPECIMEN,Gabon,Liliopsida,1049,26,non-commercial
2.47406225059856,PRESERVED_SPECIMEN,United Kingdom,Bryopsida,1253,31,non-commercial
2.46137925936876,PRESERVED_SPECIMEN,Sweden,Magnoliopsida,13529,333,total
2.45971162001696,HUMAN_OBSERVATION,Italy,Arachnida,1179,29,non-commercial
2.45718540580789,PRESERVED_SPECIMEN,Suriname,Liliopsida,1343,33,total
2.44597753577741,PRESERVED_SPECIMEN,Indonesia,Magnoliopsida,17539,429,total
2.44167118827998,PRESERVED_SPECIMEN,Canada,Bryopsida,1843,45,open commercial
2.43990096637649,PRESERVED_SPECIMEN,Canada,Insecta,25042,611,non-commercial
2.43673851921275,PRESERVED_SPECIMEN,Angola,Actinopterygii,1067,26,non-commercial
2.43673851921275,PRESERVED_SPECIMEN,Angola,Actinopterygii,1067,26,open commercial
2.42976461655277,PRESERVED_SPECIMEN,Germany,Bryopsida,1317,32,total
2.42337847469708,PRESERVED_SPECIMEN,New Caledonia,Malacostraca,1403,34,non-commercial
2.42337847469708,PRESERVED_SPECIMEN,New Caledonia,Malacostraca,1403,34,open commercial
2.42000537778973,PRESERVED_SPECIMEN,Malawi,Magnoliopsida,3719,90,open commercial
2.41587575496117,HUMAN_OBSERVATION,Spain,Actinopterygii,1159,28,non-commercial
2.41583140580828,HUMAN_OBSERVATION,Denmark,Insecta,7782,188,total
2.41286863270777,PRESERVED_SPECIMEN,Iraq,Magnoliopsida,2238,54,non-commercial
2.39638281838734,PRESERVED_SPECIMEN,Indonesia,Liliopsida,6635,159,total
2.39425379090184,PRESERVED_SPECIMEN,United Kingdom,Bryopsida,1253,30,open commercial
2.38322211630124,PRESERVED_SPECIMEN,Gabon,Liliopsida,1049,25,open commercial
2.38322211630124,PRESERVED_SPECIMEN,Tunisia,Magnoliopsida,2098,50,total
2.37889806483422,PRESERVED_SPECIMEN,Philippines,Magnoliopsida,8113,193,non-commercial
2.35404896421846,PRESERVED_SPECIMEN,Cameroon,Aves,1062,25,total
2.35178833904949,PRESERVED_SPECIMEN,India,Aves,2041,48,non-commercial
2.35178833904949,PRESERVED_SPECIMEN,India,Aves,2041,48,open commercial
2.35081374321881,HUMAN_OBSERVATION,United Kingdom,Liliopsida,2212,52,total
2.34917245061399,PRESERVED_SPECIMEN,United Kingdom,Lecanoromycetes,1873,44,total
2.3462783171521,HUMAN_OBSERVATION,Costa Rica,Aves,1236,29,open commercial
2.34604105571848,PRESERVED_SPECIMEN,Vietnam,Aves,1023,24,open commercial
2.33757304915779,PRESERVED_SPECIMEN,Central African Republic,Magnoliopsida,2909,68,total
2.33757304915779,PRESERVED_SPECIMEN,Central African Republic,Magnoliopsida,2909,68,non-commercial
2.32771822358346,PRESERVED_SPECIMEN,Haiti,Magnoliopsida,3265,76,open commercial
2.32334869431644,PRESERVED_SPECIMEN,Czechia,Insecta,5208,121,total
2.31726858128929,PRESERVED_SPECIMEN,Philippines,Magnoliopsida,8113,188,open commercial
2.31404958677686,PRESERVED_SPECIMEN,Nigeria,Liliopsida,1210,28,open commercial
2.31404958677686,PRESERVED_SPECIMEN,Nigeria,Liliopsida,1210,28,non-commercial
2.31258730405091,PRESERVED_SPECIMEN,Iran,Magnoliopsida,6443,149,open commercial
2.30615714391308,PRESERVED_SPECIMEN,Sweden,Magnoliopsida,13529,312,non-commercial
2.30560578661844,HUMAN_OBSERVATION,United Kingdom,Liliopsida,2212,51,non-commercial
2.30508474576271,HUMAN_OBSERVATION,United States,Bryopsida,2950,68,total
2.30508474576271,HUMAN_OBSERVATION,United States,Bryopsida,2950,68,non-commercial
2.30017990233873,HUMAN_OBSERVATION,Denmark,Insecta,7782,179,non-commercial
2.29681978798587,HUMAN_OBSERVATION,France,Actinopterygii,1698,39,total
2.29681978798587,HUMAN_OBSERVATION,France,Actinopterygii,1698,39,non-commercial
2.29421404260683,HUMAN_OBSERVATION,Greece,Insecta,7933,182,total
2.28531855955679,HUMAN_OBSERVATION,Germany,Insecta,23104,528,non-commercial
2.2805805114029,PRESERVED_SPECIMEN,Pakistan,Insecta,1447,33,total
2.27790432801822,PRESERVED_SPECIMEN,Germany,Bryopsida,1317,30,non-commercial
2.27790432801822,PRESERVED_SPECIMEN,Germany,Bryopsida,1317,30,open commercial
2.27571115973742,PRESERVED_SPECIMEN,Cuba,Insecta,2285,52,non-commercial
2.27533292177441,PRESERVED_SPECIMEN,Argentina,Magnoliopsida,11339,258,non-commercial
2.27385071675729,PRESERVED_SPECIMEN,Cameroon,Insecta,4046,92,total
2.2719204827831,PRESERVED_SPECIMEN,United States,Polychaeta,2817,64,total
2.27008149010477,HUMAN_OBSERVATION,United States,Florideophyceae,1718,39,non-commercial
2.25629518823236,PRESERVED_SPECIMEN,Thailand,Magnoliopsida,8022,181,total
2.25375626043406,PRESERVED_SPECIMEN,Belize,Liliopsida,1198,27,total
2.24971878515186,PRESERVED_SPECIMEN,Philippines,Liliopsida,2667,60,non-commercial
2.24331320103538,MATERIAL_SAMPLE,Spain,Actinopterygii,1159,26,total
2.24168126094571,PRESERVED_SPECIMEN,Papua New Guinea,Magnoliopsida,8565,192,total
2.24019912881145,PRESERVED_SPECIMEN,French Polynesia,Magnoliopsida,1607,36,non-commercial
2.23444482640082,PRESERVED_SPECIMEN,Central African Republic,Magnoliopsida,2909,65,open commercial
2.23420647149461,PRESERVED_SPECIMEN,Jamaica,Insecta,1298,29,non-commercial
2.23380491437081,PRESERVED_SPECIMEN,Suriname,Liliopsida,1343,30,non-commercial
2.23380491437081,PRESERVED_SPECIMEN,Suriname,Liliopsida,1343,30,open commercial
2.22474944914351,HUMAN_OBSERVATION,France,Magnoliopsida,14069,313,total
2.22452146921883,PRESERVED_SPECIMEN,Mexico,Lecanoromycetes,1933,43,total
2.21826646583596,PRESERVED_SPECIMEN,Italy,Magnoliopsida,7303,162,open commercial
